"year","model","race_group","stratum","wgtcpue","stratum_bin","area","stations","bio_tons","juv_bio_prop","bio_tkm2"
1990,"WGOA","Arrowtooth flounder juvenile",130,601866.635274718,130,7911.775,36,132273.149952795,0.000357885111493579,0.00598330855193215
1990,"WGOA","Arrowtooth flounder adult",130,601866.635274718,130,7911.775,36,132273.149952795,0.000357885111493579,16.712534337968
1990,"WGOA","Arrowtooth flounder juvenile",131,600037.063384244,131,7336.402,28,157218.32542451,0.000357885111493579,0.00766944040462677
1990,"WGOA","Arrowtooth flounder adult",131,600037.063384244,131,7336.402,28,157218.32542451,0.000357885111493579,21.4222256804612
1990,"WGOA","Arrowtooth flounder juvenile",132,168225.352684703,132,10980.778,23,80315.0109479314,0.000357885111493579,0.0026176238739831
1990,"WGOA","Arrowtooth flounder adult",132,168225.352684703,132,10980.778,23,80315.0109479314,0.000357885111493579,7.31152814502613
1990,"WGOA","Arrowtooth flounder juvenile",133,224562.562650135,133,12077.011,31,87485.3077198024,0.000357885111493579,0.00259250315391379
1990,"WGOA","Arrowtooth flounder adult",133,224562.562650135,133,12077.011,31,87485.3077198024,0.000357885111493579,7.24136113072142
1990,"WGOA","Arrowtooth flounder juvenile",134,51508.5720484077,134,5025.806,12,21572.67420436,0.000357885111493579,0.00153617925420162
1990,"WGOA","Arrowtooth flounder adult",134,51508.5720484077,134,5025.806,12,21572.67420436,0.000357885111493579,4.29084482477978
1990,"WGOA","Arrowtooth flounder juvenile",210,3831.39554708673,210,2787.949,8,1335.21692301311,0.000357885111493579,0.000171399927818142
1990,"WGOA","Arrowtooth flounder adult",210,3831.39554708673,210,2787.949,8,1335.21692301311,0.000357885111493579,0.478753043458023
1990,"WGOA","Arrowtooth flounder juvenile",220,285547.996607656,220,10017.785,12,238379.869766353,0.000357885111493579,0.0085161147168916
1990,"WGOA","Arrowtooth flounder adult",220,285547.996607656,220,10017.785,12,238379.869766353,0.000357885111493579,23.7871502692545
1990,"WGOA","Arrowtooth flounder juvenile",221,5639.77821371553,221,1528.313,5,1723.86927222764,0.000357885111493579,0.000403678530962928
1990,"WGOA","Arrowtooth flounder adult",221,5639.77821371553,221,1528.313,5,1723.86927222764,0.000357885111493579,1.12755196421214
1990,"WGOA","Arrowtooth flounder juvenile",230,129934.794181181,230,6659.46,17,50899.7390857532,0.000357885111493579,0.00273539578249571
1990,"WGOA","Arrowtooth flounder adult",230,129934.794181181,230,6659.46,17,50899.7390857532,0.000357885111493579,7.64048779134577
1990,"WGOA","Arrowtooth flounder juvenile",231,15545.0046162437,231,1622.614,6,4203.92368673029,0.000357885111493579,0.000927220951708764
1990,"WGOA","Arrowtooth flounder adult",231,15545.0046162437,231,1622.614,6,4203.92368673029,0.000357885111493579,2.58990688175558
1990,"WGOA","Arrowtooth flounder juvenile",232,29309.2531014928,232,3208.227,5,18806.1474300086,0.000357885111493579,0.00209786906280425
1990,"WGOA","Arrowtooth flounder adult",232,29309.2531014928,232,3208.227,5,18806.1474300086,0.000357885111493579,5.85975275123576
1990,"WGOA","Arrowtooth flounder juvenile",310,305.824121672577,310,2531.101,7,110.58167716994,0.000357885111493579,1.56356999831737e-05
1990,"WGOA","Arrowtooth flounder adult",310,305.824121672577,310,2531.101,7,110.58167716994,0.000357885111493579,0.0436735245389564
1990,"WGOA","Arrowtooth flounder juvenile",320,1240.80721143055,320,1603.961,4,497.55159391334,0.000357885111493579,0.000111016606801215
1990,"WGOA","Arrowtooth flounder adult",320,1240.80721143055,320,1603.961,4,497.55159391334,0.000357885111493579,0.310090786250837
1990,"WGOA","Arrowtooth flounder juvenile",330,2340.93928188059,330,2911.769,6,1136.04573864369,0.000357885111493579,0.000139631219315922
1990,"WGOA","Arrowtooth flounder adult",330,2340.93928188059,330,2911.769,6,1136.04573864369,0.000357885111493579,0.390016915760782
1990,"WGOA","Atka mackerel",10,87041.757476173,10,8332.718,24,30220.6008030559,0,3.62673989484054
1990,"WGOA","Atka mackerel",11,25.2639769387964,11,13681.241,29,11.9187088661419,0,0.000871171618579185
1990,"WGOA","Atka mackerel",111,38.2081383324692,111,8153.739,24,12.9807994849521,0,0.00159200576385288
1990,"WGOA","Atka mackerel",121,27.5258563049177,121,7734.619,21,10.138191007966,0,0.00131075506213894
1990,"WGOA","Big skate",10,2042.9704233724,10,8332.718,24,709.312350845951,0,0.0851237676405167
1990,"WGOA","Big skate",11,420.326347720919,11,13681.241,29,198.296071097231,0,0.0144940119903765
1990,"WGOA","Big skate",21,755.274007332211,21,7302.086,4,1378.76893877611,0,0.188818501833053
1990,"WGOA","Big skate",22,1849.19122767143,22,10792.012,13,1535.11491687114,0,0.142245479051648
1990,"WGOA","Big skate",30,1189.76142836237,30,5766.075,14,490.018116288898,0,0.0849829591687409
1990,"WGOA","Big skate",31,631.465722031275,31,15403.147,23,422.89388443082,0,0.0274550313926641
1990,"WGOA","Big skate",32,2604.90639498438,32,9886.88,7,3679.19956263474,0,0.372129484997768
1990,"WGOA","Big skate",111,2145.76288740388,111,8153.739,24,728.999605824067,0,0.0894067869751616
1990,"WGOA","Big skate",112,426.179958791159,112,2278.242,9,107.882342408476,0,0.0473533287545732
1990,"WGOA","Big skate",120,312.947693373353,120,11104.039,71,48.9434280588417,0,0.00440771399117399
1990,"WGOA","Big skate",121,3829.57194128917,121,7734.619,21,1410.4895189982,0,0.182360568632818
1990,"WGOA","Big skate",130,479.496209316079,130,7911.775,36,105.379614485048,0,0.0133193391476688
1990,"WGOA","Deep-water flatfish",12,37.9074523048942,12,6875.823,9,28.9605480477105,0,0.00421193914498825
1990,"WGOA","Deep-water flatfish",13,137.984281070307,13,12398.789,13,131.602922023648,0,0.0106141754669467
1990,"WGOA","Deep-water flatfish",20,154.37273987718,20,7940.852,9,136.205675577687,0,0.01715252665302
1990,"WGOA","Deep-water flatfish",22,11116.4137511415,22,10792.012,13,9228.34389225262,0,0.855108750087807
1990,"WGOA","Deep-water flatfish",30,1467.73563868791,30,5766.075,14,604.505269489099,0,0.104838259906279
1990,"WGOA","Deep-water flatfish",31,1273.00367424611,31,15403.147,23,852.533161997957,0,0.0553479858367876
1990,"WGOA","Deep-water flatfish",33,275.757143244214,33,5260.082,6,241.750864258385,0,0.0459595238740357
1990,"WGOA","Deep-water flatfish",35,77.4693291753763,35,2199.622,1,170.403240779399,0,0.0774693291753763
1990,"WGOA","Deep-water flatfish",110,492.85789978154,110,4245.316,12,174.361460639081,0,0.0410714916484616
1990,"WGOA","Deep-water flatfish",111,1407.90184623649,111,8153.739,24,478.319341326271,0,0.0586625769265206
1990,"WGOA","Deep-water flatfish",112,250.798590342781,112,2278.242,9,63.4866535621909,0,0.0278665100380868
1990,"WGOA","Deep-water flatfish",120,8814.82461727699,120,11104.039,71,1378.59375110428,0,0.124152459398267
1990,"WGOA","Deep-water flatfish",121,7608.63962833214,121,7734.619,21,2802.37755397384,0,0.362316172777721
1990,"WGOA","Deep-water flatfish",122,3241.16594386893,122,5010.738,17,955.331374073524,0,0.190656820227584
1990,"WGOA","Deep-water flatfish",130,40512.5641162393,130,7911.775,36,8903.50811002108,0,1.12534900322887
1990,"WGOA","Deep-water flatfish",131,57087.3086959965,131,7336.402,28,14957.6944889974,0,2.03883245342845
1990,"WGOA","Deep-water flatfish",132,7930.47321631066,132,10980.778,23,3786.20720970667,0,0.344803183317855
1990,"WGOA","Deep-water flatfish",133,17731.0466031723,133,12077.011,31,6907.67886671045,0,0.571969245263621
1990,"WGOA","Deep-water flatfish",134,5961.30180415543,134,5025.806,12,2496.69553126127,0,0.496775150346286
1990,"WGOA","Deep-water flatfish",210,144.70972652657,210,2787.949,8,50.4304171700031,0,0.0180887158158213
1990,"WGOA","Deep-water flatfish",220,12852.9054353507,220,10017.785,12,10729.8036063895,0,1.07107545294589
1990,"WGOA","Deep-water flatfish",221,895.141518944173,221,1528.313,5,273.611284048425,0,0.179028303788835
1990,"WGOA","Deep-water flatfish",230,10120.0077670364,230,6659.46,17,3964.3404073099,0,0.595294574531554
1990,"WGOA","Deep-water flatfish",231,2479.13093668544,231,1622.614,6,670.445427616485,0,0.413188489447574
1990,"WGOA","Deep-water flatfish",232,9.72554365842605,232,3208.227,5,6.24035035092825,0,0.00194510873168521
1990,"WGOA","Deep-water flatfish",310,1994.70838274622,310,2531.101,7,721.258340325334,0,0.284958340392317
1990,"WGOA","Deep-water flatfish",320,1518.76824176998,320,1603.961,4,609.011256959403,0,0.379692060442494
1990,"WGOA","Deep-water flatfish",330,2955.13887140796,330,2911.769,6,1434.11362607678,0,0.49252314523466
1990,"WGOA","Demersal shelf rockfish",33,354.468966816002,33,5260.082,6,310.755971984575,0,0.0590781611360003
1990,"WGOA","Demersal shelf rockfish",120,197.447031177956,120,11104.039,71,30.8797117554118,0,0.00278094410109797
1990,"WGOA","Demersal shelf rockfish",131,196.816563345288,131,7336.402,28,51.5687653199821,0,0.00702916297661744
1990,"WGOA","Demersal shelf rockfish",133,875.060066784361,133,12077.011,31,340.906775877918,0,0.0282277440898181
1990,"WGOA","Demersal shelf rockfish",230,63.3751923141398,230,6659.46,17,24.8261504828424,0,0.00372795248906705
1990,"WGOA","Flathead sole juvenile",10,1001.51400566099,10,8332.718,24,347.722240925978,0.00434978161605961,0.000181515300418767
1990,"WGOA","Flathead sole adult",10,1001.51400566099,10,8332.718,24,347.722240925978,0.00434978161605961,0.041548234935456
1990,"WGOA","Flathead sole juvenile",11,21463.5617493751,11,13681.241,29,10125.7986555718,0.00434978161605961,0.00321937263146869
1990,"WGOA","Flathead sole adult",11,21463.5617493751,11,13681.241,29,10125.7986555718,0.00434978161605961,0.7369034463125
1990,"WGOA","Flathead sole juvenile",12,36413.0620379617,12,6875.823,9,27818.8632734493,0.00434978161605961,0.0175987630930182
1990,"WGOA","Flathead sole adult",12,36413.0620379617,12,6875.823,9,27818.8632734493,0.00434978161605961,4.02829701890273
1990,"WGOA","Flathead sole juvenile",13,7990.12762352205,13,12398.789,13,7620.60819131703,0.00434978161605961,0.00267348540359741
1990,"WGOA","Flathead sole adult",13,7990.12762352205,13,12398.789,13,7620.60819131703,0.00434978161605961,0.611951716405791
1990,"WGOA","Flathead sole juvenile",20,7163.80355525844,20,7940.852,9,6320.74486548678,0.00434978161605961,0.0034623312228584
1990,"WGOA","Flathead sole adult",20,7163.80355525844,20,7940.852,9,6320.74486548678,0.00434978161605961,0.792515841583634
1990,"WGOA","Flathead sole juvenile",21,1096.19919545013,21,7302.086,4,2001.13519957692,0.00434978161605961,0.00119205677697708
1990,"WGOA","Flathead sole adult",21,1096.19919545013,21,7302.086,4,2001.13519957692,0.00434978161605961,0.272857742085556
1990,"WGOA","Flathead sole juvenile",22,25994.5622664815,22,10792.012,13,21579.5098395858,0.00434978161605961,0.0086977437741737
1990,"WGOA","Flathead sole adult",22,25994.5622664815,22,10792.012,13,21579.5098395858,0.00434978161605961,1.9908839690321
1990,"WGOA","Flathead sole juvenile",30,124690.554459929,30,5766.075,14,51355.3634862526,0.00434978161605961,0.03874119153472
1990,"WGOA","Flathead sole adult",30,124690.554459929,30,5766.075,14,51355.3634862526,0.00434978161605961,8.86772698417451
1990,"WGOA","Flathead sole juvenile",31,10540.7687964825,31,15403.147,23,7059.17440283621,0.00434978161605961,0.00199348010130758
1990,"WGOA","Flathead sole adult",31,10540.7687964825,31,15403.147,23,7059.17440283621,0.00434978161605961,0.456300815397931
1990,"WGOA","Flathead sole juvenile",32,292.85515539384,32,9886.88,7,413.631968394321,0.00434978161605961,0.000181979424442915
1990,"WGOA","Flathead sole adult",32,292.85515539384,32,9886.88,7,413.631968394321,0.00434978161605961,0.0416544713461056
1990,"WGOA","Flathead sole juvenile",33,2300.80680420804,33,5260.082,6,2017.07207604871,0.00434978161605961,0.0016680011898415
1990,"WGOA","Flathead sole adult",33,2300.80680420804,33,5260.082,6,2017.07207604871,0.00434978161605961,0.381799799511499
1990,"WGOA","Flathead sole juvenile",35,4234.28797062973,35,2199.622,1,9313.83297453251,0.00434978161605961,0.0184182279717476
1990,"WGOA","Flathead sole adult",35,4234.28797062973,35,2199.622,1,9313.83297453251,0.00434978161605961,4.21586974265798
1990,"WGOA","Flathead sole juvenile",110,16141.5410984943,110,4245.316,12,5710.49522417463,0.00434978161605961,0.00585101489375844
1990,"WGOA","Flathead sole adult",110,16141.5410984943,110,4245.316,12,5710.49522417463,0.00434978161605961,1.33927740998077
1990,"WGOA","Flathead sole juvenile",111,1719.76423118841,111,8153.739,24,584.271195110247,0.00434978161605961,0.000311691618199176
1990,"WGOA","Flathead sole adult",111,1719.76423118841,111,8153.739,24,584.271195110247,0.00434978161605961,0.0713451513479844
1990,"WGOA","Flathead sole juvenile",112,25288.763410195,112,2278.242,9,6401.54699212995,0.00434978161605961,0.0122222886860608
1990,"WGOA","Flathead sole adult",112,25288.763410195,112,2278.242,9,6401.54699212995,0.00434978161605961,2.79764031244672
1990,"WGOA","Flathead sole juvenile",120,76853.2712435042,120,11104.039,71,12019.4608614852,0.00434978161605961,0.00470837952660616
1990,"WGOA","Flathead sole adult",120,76853.2712435042,120,11104.039,71,12019.4608614852,0.00434978161605961,1.07773206052275
1990,"WGOA","Flathead sole juvenile",121,14975.3281787827,121,7734.619,21,5515.6408506118,0.00434978161605961,0.0031018765336442
1990,"WGOA","Flathead sole adult",121,14975.3281787827,121,7734.619,21,5515.6408506118,0.00434978161605961,0.710008989122673
1990,"WGOA","Flathead sole juvenile",122,1076.19028788936,122,5010.738,17,317.206327691655,0.00434978161605961,0.000275364278214295
1990,"WGOA","Flathead sole adult",122,1076.19028788936,122,5010.738,17,317.206327691655,0.00434978161605961,0.0630299467741007
1990,"WGOA","Flathead sole juvenile",130,62778.6550665112,130,7911.775,36,13796.9609358013,0.00434978161605961,0.00758537332470161
1990,"WGOA","Flathead sole adult",130,62778.6550665112,130,7911.775,36,13796.9609358013,0.00434978161605961,1.73626615630061
1990,"WGOA","Flathead sole juvenile",131,27946.9172620461,131,7336.402,28,7322.49356053961,0.00434978161605961,0.00434153524757096
1990,"WGOA","Flathead sole adult",131,27946.9172620461,131,7336.402,28,7322.49356053961,0.00434978161605961,0.993762652682645
1990,"WGOA","Flathead sole juvenile",132,14733.124980846,132,10980.778,23,7033.96411569235,0.00434978161605961,0.00278634244299098
1990,"WGOA","Flathead sole adult",132,14733.124980846,132,10980.778,23,7033.96411569235,0.00434978161605961,0.637784308898139
1990,"WGOA","Flathead sole juvenile",133,16696.5729334271,133,12077.011,31,6504.66757997747,0.00434978161605961,0.00234278858054902
1990,"WGOA","Flathead sole adult",133,16696.5729334271,133,12077.011,31,6504.66757997747,0.00434978161605961,0.536256338304197
1990,"WGOA","Flathead sole juvenile",134,213.912900999657,134,5025.806,12,89.5903951101235,0.00434978161605961,7.75395336838573e-05
1990,"WGOA","Flathead sole adult",134,213.912900999657,134,5025.806,12,89.5903951101235,0.00434978161605961,0.0177485355496209
1990,"WGOA","Flathead sole juvenile",210,375.410279050258,210,2787.949,8,130.828089008486,0.00434978161605961,0.000204119091286577
1990,"WGOA","Flathead sole adult",210,375.410279050258,210,2787.949,8,130.828089008486,0.00434978161605961,0.0467221657899956
1990,"WGOA","Flathead sole juvenile",220,6063.22547277346,220,10017.785,12,5061.67409939732,0.00434978161605961,0.00219780889129119
1990,"WGOA","Flathead sole adult",220,6063.22547277346,220,10017.785,12,5061.67409939732,0.00434978161605961,0.503070980506497
1990,"WGOA","Flathead sole juvenile",221,87.6256472541662,221,1528.313,5,26.7838831663913,0.00434978161605961,7.62304859042993e-05
1990,"WGOA","Flathead sole adult",221,87.6256472541662,221,1528.313,5,26.7838831663913,0.00434978161605961,0.0174488989649289
1990,"WGOA","Flathead sole juvenile",230,3660.65283328693,230,6659.46,17,1433.99830100947,0.00434978161605961,0.000936649435118118
1990,"WGOA","Flathead sole adult",230,3660.65283328693,230,6659.46,17,1433.99830100947,0.00434978161605961,0.214395870169995
1990,"WGOA","Flathead sole juvenile",231,414.398233920927,231,1622.614,6,112.068062655895,0.00434978161605961,0.000300423636606137
1990,"WGOA","Flathead sole adult",231,414.398233920927,231,1622.614,6,112.068062655895,0.00434978161605961,0.0687659486835484
1990,"WGOA","Flathead sole juvenile",232,3049.08765978162,232,3208.227,5,1956.43307109564,0.00434978161605961,0.00265257308965446
1990,"WGOA","Flathead sole adult",232,3049.08765978162,232,3208.227,5,1956.43307109564,0.00434978161605961,0.607164958866669
1990,"WGOA","Flathead sole juvenile",330,9.95140426808276,330,2911.769,6,4.82936507571185,0.00434978161605961,7.21440588988059e-06
1990,"WGOA","Flathead sole adult",330,9.95140426808276,330,2911.769,6,4.82936507571185,0.00434978161605961,0.00165135297212391
1990,"WGOA","Gelatinous carnivores",10,119.064550555089,10,8332.718,24,41.3388051488458,0,0.00496102293979537
1990,"WGOA","Gelatinous carnivores",11,227.235975761765,11,13681.241,29,107.202418905754,0,0.00783572330212983
1990,"WGOA","Gelatinous carnivores",13,1.57921429125765,13,12398.789,13,1.50618036792986,0,0.000121478022404435
1990,"WGOA","Gelatinous carnivores",20,2960.64026800491,20,7940.852,9,2612.22291038526,0,0.328960029778323
1990,"WGOA","Gelatinous carnivores",21,17.8972038566034,21,7302.086,4,32.6717304301124,0,0.00447430096415085
1990,"WGOA","Gelatinous carnivores",22,2763.94874038973,22,10792.012,13,2294.50522874391,0,0.212611441568441
1990,"WGOA","Gelatinous carnivores",30,5681.09012724912,30,5766.075,14,2339.82798253414,0,0.405792151946365
1990,"WGOA","Gelatinous carnivores",31,2653.81837139973,31,15403.147,23,1777.26758634655,0,0.115383407452162
1990,"WGOA","Gelatinous carnivores",32,4407.31682694316,32,9886.88,7,6224.94465570968,0,0.629616689563308
1990,"WGOA","Gelatinous carnivores",33,6259.80557855298,33,5260.082,6,5487.84844120769,0,1.04330092975883
1990,"WGOA","Gelatinous carnivores",35,774.57944997687,35,2199.622,1,1703.78199891702,0,0.77457944997687
1990,"WGOA","Gelatinous carnivores",111,53.6732799265192,111,8153.739,24,18.2349131581157,0,0.00223638666360496
1990,"WGOA","Gelatinous carnivores",112,73.8000240364208,112,2278.242,9,18.6815904845315,0,0.00820000267071343
1990,"WGOA","Gelatinous carnivores",120,330.938641943676,120,11104.039,71,51.7571209401354,0,0.00466110763300952
1990,"WGOA","Gelatinous carnivores",121,5647.67222967109,121,7734.619,21,2080.1234730184,0,0.268936772841481
1990,"WGOA","Gelatinous carnivores",122,2721.01089724734,122,5010.738,17,802.01604125008,0,0.160059464543961
1990,"WGOA","Gelatinous carnivores",130,13843.0303848046,130,7911.775,36,3042.3039367427,0,0.384528621800127
1990,"WGOA","Gelatinous carnivores",131,3663.38722104814,131,7336.402,28,959.860047688285,0,0.130835257894576
1990,"WGOA","Gelatinous carnivores",132,23406.9507003214,132,10980.778,23,11175.0664911815,0,1.01769350870963
1990,"WGOA","Gelatinous carnivores",133,6413.64400149916,133,12077.011,31,2498.63384374804,0,0.206891741983844
1990,"WGOA","Gelatinous carnivores",134,1410.16518267446,134,5025.806,12,590.601386339701,0,0.117513765222872
1990,"WGOA","Gelatinous carnivores",210,27.6443743190465,210,2787.949,8,9.63388821730144,0,0.00345554678988082
1990,"WGOA","Gelatinous carnivores",220,2217.38137228004,220,10017.785,12,1851.10415420887,0,0.184781781023337
1990,"WGOA","Gelatinous carnivores",221,189.077259068914,221,1528.313,5,57.7938466078778,0,0.0378154518137828
1990,"WGOA","Gelatinous carnivores",230,1215.91032450047,230,6659.46,17,476.312127623405,0,0.0715241367353217
1990,"WGOA","Gelatinous carnivores",231,492.423241399908,231,1622.614,6,133.168807570145,0,0.0820705402333179
1990,"WGOA","Gelatinous carnivores",232,3949.54351210367,232,3208.227,5,2534.20642664116,0,0.789908702420734
1990,"WGOA","Gelatinous carnivores",310,10.4230725133155,310,2531.101,7,3.76883560878933,0,0.00148901035904507
1990,"WGOA","Gelatinous carnivores",320,39.2598014441121,320,1603.961,4,15.7427975960249,0,0.00981495036102804
1990,"WGOA","Gelatinous carnivores",330,485.46969638025,330,2911.769,6,235.595935393237,0,0.0809116160633749
1990,"WGOA","Infauna",10,15.847499024569,10,8332.718,24,5.5021975157087,0,0.000660312459357043
1990,"WGOA","Infauna",11,110.336459788569,11,13681.241,29,52.053093015663,0,0.00380470550995067
1990,"WGOA","Infauna",12,2.22946976838994,12,6875.823,9,1.70327105681114,0,0.000247718863154438
1990,"WGOA","Infauna",20,8.57343940606993,20,7940.852,9,7.56449038384102,0,0.000952604378452214
1990,"WGOA","Infauna",21,4.96694711588816,21,7302.086,4,9.06726874941682,0,0.00124173677897204
1990,"WGOA","Infauna",22,12.0531979286684,22,10792.012,13,10.0060197449665,0,0.000927169071436028
1990,"WGOA","Infauna",30,201.178315435471,30,5766.075,14,82.8578039410415,0,0.0143698796739622
1990,"WGOA","Infauna",31,505.588849199308,31,15403.147,23,338.593885468599,0,0.0219821238782308
1990,"WGOA","Infauna",32,3.89656901368097,32,9886.88,7,5.5035586071403,0,0.000556652716240138
1990,"WGOA","Infauna",33,0.98251820638987,33,5260.082,6,0.86135438868394,0,0.000163753034398312
1990,"WGOA","Infauna",111,22.3184596051594,111,8153.739,24,7.5824539376047,0,0.000929935816881641
1990,"WGOA","Infauna",112,1.13581179245235,112,2278.242,9,0.287517125517804,0,0.000126201310272484
1990,"WGOA","Infauna",120,31.1971713053177,120,11104.039,71,4.87907896991449,0,0.000439396778948137
1990,"WGOA","Infauna",121,56.34066383837,121,7734.619,21,20.7511223331843,0,0.00268288875420809
1990,"WGOA","Infauna",122,28.1079449713481,122,5010.738,17,8.28479693940253,0,0.00165340852772636
1990,"WGOA","Infauna",130,32.7797121018797,130,7911.775,36,7.2040474087458,0,0.000910547558385546
1990,"WGOA","Infauna",131,15.0323319370795,131,7336.402,28,3.93868678885194,0,0.000536868997752841
1990,"WGOA","Infauna",132,57.9543907945832,132,10980.778,23,27.6688825843722,0,0.00251975612150362
1990,"WGOA","Infauna",133,2.18517041581377,133,12077.011,31,0.851300875763145,0,7.04893682520572e-05
1990,"WGOA","Infauna",134,19.7507332617265,134,5025.806,12,8.27194614426537,0,0.00164589443847721
1990,"WGOA","Infauna",220,1.07662652428783,220,10017.785,12,0.898784420467732,0,8.97188770239861e-05
1990,"WGOA","Infauna",230,1.03488186616521,230,6659.46,17,0.405397317203094,0,6.08754038920714e-05
1990,"WGOA","King crab",22,205.114794213826,22,10792.012,13,170.277024656395,0,0.0157780610933712
1990,"WGOA","King crab",30,1160.817672813,30,5766.075,14,478.097268768946,0,0.0829155480580717
1990,"WGOA","King crab",112,23.1533804503852,112,2278.242,9,5.86100042044961,0,0.00257259782782058
1990,"WGOA","King crab",210,32.0610974742168,210,2787.949,8,11.1730880802682,0,0.00400763718427711
1990,"WGOA","King crab",221,33.9964412894948,221,1528.313,5,10.3914406352943,0,0.00679928825789895
